18,71,15,34,13,32,34,70|5,9,15,71,76,5,64|16884919763
40,17,5,33,65,32,61,4,44|64,5,33,64,45,40,67,11,61,61|56849439537
18,35,15,66,13,63,63,31,70|13,17,42,36,4,44,67|88503525844
6,11,42,9,3,70,32|16,2,46,42,34,76,2,3|24706629484
36,68,45,32,14,1,33,70|6,17,17,45,4,76,67|69510882178
46,73,15,34,67,10,14|43,7,71,64,31,1,5,67,32,33|35429594875
39,15,76,31,16,76,35|15,43,67,76,33,7,33,3|70699720072
17,33,36,34,65,36,67|1,4,67,11,73,9|47223121983
18,72,33,4,43,2,76|43,67,72,61,73,63,70,31|87783636740
70,11,66,61,68,66,4|46,68,33,32,3,64,42,65|15581509459
70,10,4,36,63,33,61,76,73,76,67|11,44,45,68,15,32|76827430909
18,36,17,35,33,62,11,65,4|14,43,32,35,42,67,61,38,11|2254174954
76,43,16,11,13,36,76,67,33,4|5,71,76,1,69,34,11,35,4,33,64|90908851186
17,43,61,62,76,67,2,66|14,43,31,64,73,33,67|38363773342
39,67,10,39,34,38,76,70,32,4|17,16,34,63,18,4,46|20473405667
61,18,6,4,69,70,35,76,32,4|64,46,64,4,43,63,40,3,64,4|28138686639
66,10,17,4,76|42,34,76,38,67,64,41,31|18860450953
74,33,14,43,42,4|70,73,72,6,34,32,61,70,76,67|25577798170
3,14,74,10,74,65|39,34,16,15,15,73,65|2788394227
11,16,40,76,34,76,33,71,31,67,63|13,11,35,4,17,69,7,33,64,64,4|65180526698
34,1,16,42,71,76|45,16,76,2,3,64,16|8218237243
40,71,68,64,4,76,66,45,3,62,4|18,46,11,45,48|94737771214
46,2,74,62,66,76,4,70|18,11,5,76,67,33|86544921714
39,67,15,34,45,63|5,64,70,44,41,76,67,33|71532077718
34,11,31,62,31,17,38|18,42,67,33,13,4|41678631312
40,71,76,15,31,72,65|13,61,74,9,45,32,64,4|67031436702
18,32,73,66,13,10,41|5,38,33,44,1,42,31,2,6,62,65|57215205734
31,11,73,4,32,68,3|40,17,44,3,4|71352571960
14,65,48,73,7,71,1|13,5,11,3,70,34,72,16,65,32,62|19858826232
13,39,45,6,43,34,1,3,38,2|13,64,15,38,34,41,6,15,9,69|98666757015
43,16,36,36,68,7,76,34,33|72,62,42,11,36,63,17|50293926079
18,65,67,31,5,76,16,6,34|43,16,15,68,7,65,66,65|90618462659
13,17,38,10,4|18,38,38,40|82100399820
13,13,67,11,36,4,9,31|13,38,7,44,64,16,7|15708281000
5,13,71,66,38,35,1|65,13,6,66,33,73,44|73295798977
66,71,42,76,33,4,32|46,74,35,16,64|71542729656
72,11,71,76,34,65,61,4|18,13,34,31,71,61|94021510901
14,72,32,5,70,64,76,36|5,42,71,11,3,69,65|39220680479
5,68,17,38,4,62,3,16|14,74,38,35,73,15|79115895851
18,36,38,36,61,34,33,46,68|46,18,74,11,73,35,62,65|32971441490
16,11,33,39,44,15,62|69,17,2,62,73,65,9,34,3|6242127023
13,69,16,33,2,13,2,4|17,3,62,42,62,34,32,1,41,65|68762468341
11,5,15,69,34,76,73,33|15,15,45,16,36,40,65|47977468610
39,15,15,11,33,33|43,38,61,68,35,32,1,7|50624171423
11,71,9,76,44,76,3|16,3,67,17,76,17,31|98703885446
5,42,71,11,4|46,11,3,45,64,67,61|1108354324
5,73,34,38,67,3,3|5,46,16,38,76|25506707988
46,65,9,71,76,31,76,4|14,43,6,32,71|98274835574
16,64,67,68,10,76,6|13,16,73,33,44|4689785411
4,18,36,68,4,63,68|65,61,14,43,76,31,63,17|96269071190
39,68,33,9,36,34|14,74,33,74,65,34|11843787326
5,38,15,69,3,65,73,42|71,15,44,45,40,76,61,65|58358341328
11,68,11,35,38,4,70|40,5,67,63,2,7,67|69619884763
40,46,31,72,33,65|3,41,64,65,46,43,3,76,63,35|32023983758
5,72,76,41,67,65|5,3,34,73,31,7|39304334268
39,62,3,34,63,76,7,73,61,67,2|5,46,71,16,67,4,15|56162842858
5,40,46,9,62,39,76,76,38|13,13,68,66,41,3,38,39,62,67|64741257526
39,2,46,73,70,76,62,67,76,33|39,31,5,7,41,76,76,4,35,15|16236889544
16,1,40,6,65,36,34,62|18,35,44,4,70,73|93761151850
18,72,38,16,67,31,41,35,76|13,40,15,69,33,74,3,67,65,33|38671061182
18,36,6,65,33,76,63,64|15,68,9,64,32,34,68|31570324402
18,43,44,31,1|5,14,67,62,34,44,65,34,76|14103365978
43,15,73,71|43,2,42,11,64,35,63,65,4|85908325722
46,13,44,34,61,32|42,43,4,34,11,62,35|90906239641
1,73,62,64,41,48,62,2,40|18,64,70,13,73,6,65,68|31665246294
13,69,11,44,31,65,32,34,4|43,69,16,76,76,17,4|67810792374
5,9,38,64,16,31,1,62,6,65,4,6,65|18,16,66,68,69,4,4,42,35|61104364947
14,13,72,61,64,70,15,67|13,5,16,36,66,6,34|94109973363
39,62,72,45,76,34,67|46,2,17,4,7,73|75268729599
69,34,44,42,3|39,2,73,70,76,4,4|3070202075
43,34,71,73,31,2,2,18,31|43,14,74,3,10,42,67,35,35|33737427796
5,34,45,63,73,41,44,76,36,61|69,16,7,17,15,3,31,63,34,4,1,70|70547197997
46,11,38,3,15,4|62,14,76,10,68,76|88444697888
14,36,10,62,6,32,9,76,73|17,6,44,2,35,3,76,67,62,32,11,2,3|34601462557
11,61,16,73,45,42,4,63|17,72,13,42,45,65|73929787042
5,74,17,74,70,31,33,62|17,64,43,36,61,71,67,66,34|55931096290
18,38,76,71|36,11,33,67,76,68,65|59225626566
5,17,33,6,62,64|5,6,76,34,65,38,67,67,62|44390814428
36,68,11,42,62,34,35,61,6,35|14,34,61,64,15,36,34,44,67,76|43983871799
5,73,9,45,11,32|39,35,44,5,13,16|42645638253
15,14,31,2,44,63,36,34,35,64,34,1,4|61,2,18,46,76,44,13,9|94072209922
18,74,41,7,39,65,4,62,76|18,46,71,18,61,67,70|42159831061
11,33,9,17,61,67,64|72,11,36,64,35,61,4,41|57853258361
46,43,63,36,32,15,76,65,62,34,31,6|69,17,35,71,32,65,76,66,45|83000959993
13,16,31,10,5,4,38,33,10|15,73,69,45,11,33,32,63,34,76|19024174698
65,46,69,33,76,73,64,67,4,34|68,31,33,11,15,45,31|84854796433
11,74,34,9,36|5,10,66,9,1,65|76988472632
43,13,68,15,3,4,61,64,31,34,63,1|46,39,31,43,44,34,62,64,3|34242812335
74,35,16,76,66,76,64|34,31,44,33,16,10|43925462793
70,15,44,68,39,76,15|18,72,36,33,3,61,2,34,62|66095811824
46,16,3,44,32,34|5,31,46,34,43,62|99777438033
63,13,11,73,35,62,6,6,65|5,5,68,45,68,1|50168345412
65,62,16,66,15,76,70,4|67,11,5,38,76,3,4|60983251180
14,4,69,69,74,7,76,2,4|46,16,6,13,44,15,65,63|24272765327
7,31,40,17,16|67,34,13,14,36,76,67,35,32|10469385653
43,74,64,15,63,7,15,4,76,67|5,69,11,16,34,76,45,34,61,2|51103301636
5,1,68,64,61,70,35,67|10,42,34,38,76,70,34|82120362396
14,16,40,45,64|43,69,14,46,70|69245086688
17,43,34,42,61|1,68,2,4,65,16,34,1,62|72525761780
34,41,17,66,16,38,17|46,40,74,33,76,64,31,2,45|75998518354
39,72,44,33,6|18,67,4,74,9,65,34|61694680472
36,68,34,63,73,65,74,64,63|18,48,33,9,46|98591943229
69,17,38,2,32,17,40|46,71,35,67,40,6,65,76,3,7,62|55211030540
62,14,74,70,73,4,63|11,41,68,76,73,7,4|82662351554
14,62,43,71,3,32,3,61,35,67,11|36,69,72,1,13,42,31,2|88585325891
40,72,11,65,63,73,76,65|14,10,71,61,73,32,31|91687987553
11,73,73,7,34,64,16,61|18,69,5,76,74,76,62|82605813212
11,73,38,66,66,31,7,68,4|17,17,31,42,9,40,63|46880903922
76,5,17,38,66,71,61,61|18,46,2,63,15,64,71,65|36113547861
5,16,15,64,33,10,34,64,76|69,17,68,34,17,65|70696050699
14,62,34,63,6,31,64,2|17,63,76,70,41,15|14127955429
39,6,15,71,7,68,1,67|17,10,31,33,11,62,76,34,66,13|24928709073
16,34,7,66,45,11,2,66,61,35|40,7,43,35,11,76,38,3,61,11|1628769925
40,71,43,7,38|46,61,40,67,35,64,61,7,34,63|39997152873
46,45,76,33,16,35,6,34|35,68,10,61,16,70,11,76|99777348206
10,16,11,68,34,64,65,34,63,65,32|46,71,62,18,33,3,2,3,65|49177383116
63,65,70,45,61,43,76,67,73|3,34,2,18,16,33,63,3,65,67|39145575777
71,44,69,7,73,7,35,33|14,69,73,44,15,67,65,33,70,4|66012343074
40,38,31,76,74,65|13,64,71,76,68,65,64,65|79808878922
34,44,46,65,63,34,9,66,76,63,63,76|18,17,72,45,33,34,4|70879087678
11,45,2,72,64,2,65|16,35,39,35,76,76,71,4|97853058750
13,5,41,43,9,32,41,32|63,14,43,16,63,71,70,76|38973846110
14,43,35,1,76,61,36,31,61|18,5,66,33,38,4,3|19286187370
1,17,62,74,67,68,33,15,68|17,32,31,70,2,35,17,63,14,73|80944891163
18,48,42,61,76,68,76,61,65|14,46,33,31,1,70,43,62,4,45|48840516965
34,41,33,71,33,63,40,2|42,38,74,40,2|5910774928
39,3,4,13,11,15,4|11,34,1,3,18,63,34,34|34681763261
1,72,65,11,66,9,70,40|42,33,70,76,17,76,63,70,61,32,2,42,76,4|60140595497
18,72,2,10,6,64,76,34,61|18,71,72,9,1,2|66579513778
5,74,33,62,70,11,32,9|70,13,73,68,67,38,76,11|18202244946
1,67,17,63,68,7,61|35,39,71,76,76,4,34,11|19920815564
46,36,38,1,33,76|13,38,66,33,16|65763601112
17,4,63,10,32,76,67,11|46,17,64,2,38,4,15|17229529784
1,69,44,73,15,4,11,65|18,65,71,73,6,67,65,35,32|9657545246
11,17,34,31,70,67,65|5,38,41,36,3,31|92470107605
11,17,10,2,62,62,69,66|39,34,17,2,1,39,62,63,65,32|99744928411
14,44,69,13,41,9,4,76|14,11,16,15,33,34,61,1,2,70,67|97324131931
74,41,76,16,34,7,67|5,74,64,16,65,32,41|81543682084
13,67,73,73,3|76,43,62,66,3,16,64|61900886500
14,67,7,76,6,34,64,65,13,41|63,17,68,45,35,33,68|81337864629
13,32,73,32,9,31,33,34,31,11,76|6,68,38,17,71,61,66|23500805460
18,33,31,71,65,64,38|46,67,44,43,65,36|54900054661
16,68,43,61,2|13,7,4,66,15,61|96724823454
15,68,10,73,66,67,63,76|11,68,48,32,45,63,33,67|9277003102
6,66,33,34,16,74,73,76,11|16,11,72,40,35,36,41,13|16693625348
5,67,41,74,4,42,62|18,6,4,33,34,65,61,9,65|10949911225
